Date,JCI_ret,SP500_ret,SSE_ret,USDIDR_ret,WTI_ret,Gold_ret,VIX_ret
2002-01-08,-0.002653211554153468,-0.0035947751129210828,-0.008363555301465939,0.003171097646049279,-0.010765374270238161,0.001076233287737829,-0.005026284285231822
2002-01-09,0.009764038187260578,-0.004810338096605585,-0.014062829683779187,-0.000287866431964382,-0.05166488044496295,0.01600603262313678,0.013648983501105692
2002-01-10,0.026643308820322717,0.0012198869007992773,0.00961704608761229,0.0009592326874601342,0.009862012869115843,0.012971259870438291,0.010339494223940243
2002-01-11,0.023853367987440314,-0.009512918425928793,-0.026250611608125016,-0.0002876732052250319,-0.03495113617047131,0.0010443865179060286,0.010676257991341854
2002-01-14,0.009816272885219935,-0.006295965210711253,-0.033429128772454964,-0.0021121359618583566,-0.04097021011068908,-0.006983268602188528,0.042448988830984545
2002-01-15,0.012942620616491082,0.006810759357441391,-0.017288760643805398,-0.0011539572393131374,0.000529240552178492,-0.0035100071136501955,-0.03803397062186788
2002-01-16,0.00551822516495233,-0.01637852533251346,0.013585885963089702,-0.0006737571841574354,-0.0021186448602852144,0.010145268056158134,0.03250557040493131
2002-01-17,0.003433785235702274,0.009980537301230061,-0.04146654036614762,0.0009623713571166657,-0.04445176257083381,-0.010145268056158228,-0.05252848628003911
2002-01-18,0.0032156823211414312,-0.009971580025263516,-0.002879058002602322,0.0,-0.002219756738312888,-0.0045815058112317454,0.012061794659240434
2002-01-21,-0.0006099263351174266,0.0,-0.034843875290257814,-0.0010586594511682215,0.0,0.0,0.0
2002-01-22,0.005431648121641113,-0.0073612299452258025,-0.006073412295768006,0.0010586594511682985,0.03278982282299097,-0.005667744538108965,0.04726654782593195
2002-01-23,0.012761537075842561,0.007893290082433538,0.061563363570365216,0.000384689368083203,0.04622671749523352,-0.010355386234039629,-0.0760973735436411
2002-01-24,0.027009101176568396,0.003512676384758384,0.00788535265808489,-0.001443348819251347,0.012245050960100168,-0.0017963001057861967,-0.033933072061493444
2002-01-25,0.014701121368864199,0.0009976031867819637,-0.0033839711336288553,0.0048030832010884355,0.014098924379501675,0.002513917646449714,-0.0066413906353778255
2002-01-28,-0.02436738739032499,-0.00019405737090395425,-0.06543345423860915,-0.004803083201088479,0.002496880198587146,-0.0017950103545237583,0.006168465585182528
2002-01-29,0.011870824792927049,-0.029030196856704365,0.02414513275280152,-0.008704116848322821,-0.024231372344593327,0.011077476148443482,0.14136486908650733
2002-01-30,-0.005421526994871785,0.01167915198312581,0.0027461316901332615,0.0029097983673436628,-0.02169506578132995,0.0017752534397782469,-0.04751787325885351
2002-01-31,0.01609748395386526,0.014823627434913196,0.06584865419310357,-0.0009689923238813396,0.017085582587734197,0.0007092198878838839,-0.09621498177906222
2002-02-01,0.005841604923214663,-0.007103563878871382,-0.003959789350742767,0.0009689923238812569,0.04614660263578154,0.013730192811901817,0.0014214643473774466
2002-02-04,-0.006869509064194197,-0.02504831877984111,0.017054916459329203,-0.0009689923238813396,-0.016807118316381174,0.011472401162236781,0.16344179897725253
2002-02-05,-0.0015127622769069526,-0.004046680858321892,0.0045900423437291605,-0.0008728966171826382,-0.0004986287812112197,0.030300190348548642,0.02305348518121829
2002-02-06,-0.009546186021780803,-0.005990273395554246,-0.021623421381113932,0.0018418889410640141,-0.015075662405447386,-0.0023501773449535156,0.024836356152105405
2002-02-07,-0.029659432570736336,-0.003087335144727615,0.019720777345780628,-0.005341114906629602,-0.003550599723023552,0.0073677493369331375,-0.038285925979143404
2002-02-08,0.008757166806641297,0.014749462152985195,-0.005810058603984653,-0.0019493183560496533,0.02855190192844086,0.012599636176935363,-0.07653102607897513
2002-02-11,0.004263405508117947,0.014238249295946932,0.0,-0.003910073407843001,0.05149080574509564,-0.011265858053231418,-0.06574302958570398
2002-02-12,0.0,-0.00400092466806819,0.0,-0.0034339008479155396,-0.027099352620936518,0.0019973375481617674,-0.007373305293752231
2002-02-13,-0.004700592002585658,0.009892219516300496,0.0,0.001276825788551795,0.019093658815579603,-0.004332618008955444,-0.036264863966251726
2002-02-14,0.0059644706380961926,-0.0018165634371818111,0.0,0.004114022846324568,0.003304227693550216,0.0010015023370896004,0.04317892700164544
2002-02-15,0.022456368662275933,-0.011077810408311113,0.0,0.001660399854045788,0.013108801947780148,-0.004347105993011754,0.027187900255582303
2002-02-18,0.02844893689389391,0.0,0.0,-0.0011717607043279733,0.0,0.0,0.0
2002-02-19,-0.0035837983244075815,-0.01905420710720583,0.0,-0.0048971694344837665,-0.02974021404450772,-0.01757989831710937,0.08809110976761071
2002-02-20,-0.0048675343860010226,0.01342326648444175,0.0,0.0001963479291601621,-0.031146069909455336,-0.0030742978952960883,-0.07521062966978881
2002-02-21,0.0020243076276270444,-0.015631843866860753,0.0,0.001765398653878826,0.03973390894873632,0.003074297895296099,0.04908432507756871
2002-02-22,0.0,0.008190612357331789,0.0,0.000979432007777196,0.0014241635447710245,0.0,-0.040296922310764496
2002-02-25,-0.02216656568246891,0.017815563578214528,0.015587991888644941,-0.0036287001029444875,-0.03180991093664191,-0.0017067763146562524,-0.04564550748996026
2002-02-26,-0.0013986576950141174,-4.515934014223271e-05,0.0007486002798814692,-0.0002947968379822659,0.045005201355474436,0.017945292807564326,-0.007352974305258806
2002-02-27,0.012874545350483131,0.0004596106007630037,0.0044882570790049856,0.0007859318608695826,-0.0032825351866060232,-0.005721031925884846,-0.00880246591702639
2002-02-28,-0.002767289603559389,-0.0028511897760654147,-0.008891936537940681,-0.0032459577017320187,0.02596344263621109,0.0013490727172564706,0.004642533872297055
2002-03-01,-0.0023945017449341407,0.022381893065112853,-0.01464131589320554,-0.004938281640582566,0.023072726745299203,0.004371959208628318,-0.07849997364339803
2002-03-04,0.006667800829686841,0.01930389568956652,0.01601965237500191,0.0,0.006241660923476134,-0.004371959208628417,0.026694615261044552
2002-03-05,0.008932126249072416,-0.006695735413123867,0.021559799260839754,-0.011451456979435238,0.029343029233910512,-0.009141759958094513,-0.009804000096620856
2002-03-06,0.03779427676127702,0.014405314696168034,0.0058345724745710635,-0.0030090293516189053,0.0021556378254605673,-0.0017021280705304183,-0.017893121514049332
2002-03-07,-0.009629810941557432,-0.004508025959576045,0.027525385626237575,-0.0012061515182230633,0.023830914992890327,-0.011651948140792748,0.005002511682971631
2002-03-08,0.0057519643971681534,0.005831659146809447,0.016755908109444353,0.007215183119844953,0.0029393260717144004,0.0,-0.03918079379038899
2002-03-11,-0.0022947074836313325,0.0033867396100525494,0.01442850397298435,-0.007014056811846048,0.018692133012152546,0.0034411596242191387,0.029150619430451684
2002-03-12,-0.009879324610938657,-0.0022966451667546166,-0.012335900037811908,0.0025106716678114315,-0.006191970247921218,0.008551445988783081,-0.012680869900277324
2002-03-13,0.009824473794597118,-0.009906662560429698,-0.012402504283482472,0.0005013788021801545,0.0,0.0,-0.0066581551985903775
2002-03-14,-0.012758256731574137,-0.0009102218535530956,0.02537338314412965,-0.0008023267906080123,0.016427474141947996,-0.00889502956886805,-0.013450797724123217
2002-03-15,0.0,0.011314366990910117,-0.026887373042520764,0.002805331967044226,-0.002855396596404298,-0.003787231243882801,-0.041473248206574984
2002-03-18,0.003594030319440145,-0.0005232211672260349,0.0017923736484906077,-0.0025043839786164685,0.023017369886748393,0.007560173466085593,0.02731093439407049
2002-03-19,0.004179248188948914,0.004058502728113886,0.025218764293603754,-0.0005016303089888839,0.0,0.0023935726934612195,-0.04152659204808424
2002-03-20,0.011893548452539319,-0.015882235881983016,0.010247151144967706,-0.007352604005588308,-0.01407058389694233,-0.002393572693461147,0.016384855901558824
2002-03-21,0.007017221020011956,0.001509473532500469,0.0014889267187154986,-0.00222649621377953,0.03578910785158529,0.0023935726934612195,-0.01693566836384648
2002-03-22,0.008463047946340882,-0.004247950825804117,-0.009135276667787887,-0.004569695690065297,-0.013370234563171763,0.015251947916895424,-0.021158918544299743
2002-03-25,-0.011002434254823643,-0.01475973597236108,0.003345251910002078,-0.012288941134351352,-0.00954661188358,0.0003363040220025357,0.03917742404697819
2002-03-26,0.005064039367009272,0.005831690799177384,-0.015523116286025603,-0.013485681554263941,0.01625407439526316,-0.002693604322222845,-0.019121041446778512
2002-03-27,-0.0011960780039391027,0.00533493449102955,0.0028737365462033165,0.00883811315771692,0.01715441676390962,0.01870462013480735,-0.02400338518697621
2002-03-28,0.0010155120849542432,0.0024520403041292235,-0.0021531647361672296,0.016936509530898255,0.013819797680844584,0.0013227515156165315,-0.017094433359300183
2002-03-29,0.0,0.0,-0.028741802782756905,0.0,0.0,0.0,0.0
2002-04-01,0.01010496567256254,-0.0007410862919987891,0.002864517115717339,0.0,0.023734397216309183,0.0019808524139608443,0.07365631023551393
2002-04-02,0.004962311247569882,-0.008566600805891526,-0.016057866827056393,-0.005613691700633555,0.030794222098201346,0.008865597388641098,0.022698256086717227
2002-04-03,-0.0019074015806978975,-0.010043582676264734,0.00731735637111175,0.003371995224897805,-0.005066967047835067,-0.010846449802602113,0.0528578318644446
2002-04-04,0.02895856450981221,0.0008349099404052508,0.0291663937760193,-0.015212545399111346,-0.03245122509803487,-0.004969365866567443,-0.021011278212592927
2002-04-05,0.012840588728561675,-0.0032102185349839616,-0.0043073104850689155,-0.007276539382869972,-0.01739174271186922,-0.0033266830413667316,-0.03341354274240469
2002-04-08,0.011885999743790688,0.0022775607927155933,0.003668134068597759,-0.003972407481711715,0.012507269352394181,0.0013320015289408629,0.02478185675609351
2002-04-09,0.009508506244963888,-0.006678312361717748,0.016246187346916824,0.012284143644398022,-0.02865525576037606,-0.0056733007165999565,-0.00716482082414666
2002-04-10,0.026205489094048896,0.011271007599754529,0.00606008108383523,-0.008833520677524995,0.01232681248065868,0.009658692906353067,-0.06800282685407735
2002-04-11,-0.004308567183630649,-0.02397445473580448,-0.016908374357137726,-0.003136437490130272,-0.043025799369465274,0.0016559036736237243,0.10974889351771067
2002-04-12,0.014488716569447798,0.006610490799664193,0.005711954049737879,-0.000523697314927982,-0.06480501014647669,-0.00033096144601277213,-0.04431742318456278
2002-04-15,0.019407316254525728,-0.007643832732635214,-0.0057301412138442845,-0.01583982431228232,0.04584135934824128,-0.006975613736425323,0.020388066038662972
2002-04-16,0.003212146809015844,0.023148434690932918,-0.005602204460666895,0.004036546802287511,0.01214589830210812,-0.004008021397538822,-0.09022725700652001
2002-04-17,-0.01706442743875465,-0.0020405075318899054,0.0025025281884119032,-0.0003180830223500445,0.04215711894143625,0.010983635133964196,0.017515499786409813
2002-04-18,-0.013807511451820168,-0.0014217924059160907,-0.009936119040352204,-0.0042508034251946,0.00653722766456301,0.007912998757325283,0.04560705523590583
2002-04-19,-0.003853439373717801,0.0006223218137939416,0.0043115812190800025,-0.007482664522671747,0.011811911003633324,-0.00725118536453927,-0.05268576707026242
2002-04-22,0.005435843818537592,-0.015530988400682474,-0.004715191354374669,0.0034275954722674975,-0.003795070968551498,0.002312903723956673,0.07726457733515019
2002-04-23,0.013675350734393889,-0.006220620478645577,-0.0018044141074333585,0.008305872475598844,0.010966266071209594,0.0032948958968524846,0.025469541540456844
2002-04-24,0.002209096079853252,-0.007128237648521047,-0.008341631081730356,-0.01119713111548684,-0.006035476638730619,0.000986355496703767,0.023874459165038373
2002-04-25,0.0005969606614902018,-0.001519715391679715,0.0030170121465642927,0.004814130720451496,0.00903960957772507,0.012410348699696877,0.008629008480125875
2002-04-26,-0.008527090531636649,-0.013986851045849723,0.015151550503962958,-0.006961206156116701,0.01783770818602145,0.011295908393971044,0.05524728091234417
2002-04-29,-0.026467502725820474,-0.010150477256190582,0.015257368539143501,0.002147075435665208,0.01353596668519841,-0.0012845216923567388,0.08274906927127927
2002-04-30,0.015478821122980017,0.010707869876991571,0.0011621207579505534,0.0005360493293733082,-0.008392678344895795,-0.007418192379700547,-0.09319184294439505
2002-05-01,0.0012313083175688267,0.008819589567364039,0.0,0.0,-0.02035976304644996,0.0006472492135347347,-0.08821537107358572
2002-05-02,0.009270184217568263,-0.0017502375818648642,0.0,0.0010712373814988586,-0.014692296686425726,-0.0025915142459660033,0.000498380274457352
2002-05-03,0.008088379122600037,-0.010315244888314914,0.0,-0.003217160951775575,0.013944073681073532,0.012570673189226967,0.005961269516499446
2002-05-06,-0.00788828796929624,-0.019529428382525648,0.0,-0.0022581868835919784,-0.024243611609992853,-0.003208215777095098,0.11099099430511185
2002-05-07,0.009363077693418884,-0.003025461835118024,0.0,0.00010764842036340535,0.020494075908513525,0.0012845216923568405,-0.027866971782773902
2002-05-08,0.005225949015776465,0.03681776153049828,-0.009265402415100946,0.0,0.04085204666072115,-0.01097139111057798,-0.07326687026072039
2002-05-09,0.0,-0.014654310147196552,-0.0010838809809429212,0.0,-0.0010824464343939003,0.004209169238635376,0.055795161454432564
2002-05-10,-0.007027948234099765,-0.01693649505950453,-0.00752867235454615,-0.0005383580210780361,0.006477172699030411,0.004834820054583311,0.03866754177203938
2002-05-13,-0.012508384267058734,0.018380080318204838,-0.00874162358093124,-0.0008619761335346181,0.020238574680016847,-0.0012870014646473376,-0.07840787042155334
2002-05-14,0.00275895067231148,0.020923021764092643,-0.0047583382378161045,-0.0007548390933706136,0.029439355450681808,-0.010681441578147797,-0.06840699791549132
2002-05-15,0.00048073577627774953,-0.005675615832996126,-0.011122545708461013,-0.0032414939241709557,-0.03826553807895372,0.004545462371674638,-0.008303109456182232
2002-05-16,-0.01711014274500723,0.0065410184586181044,-0.031041406104324612,-0.00978800636616282,-0.008189470730199586,0.0035569964746546886,-0.03661857793532945
2002-05-17,0.0034541827935844825,0.0075834218340435165,0.011547072236600224,-0.006578971098042511,0.008189470730199596,0.0025789827318185776,-0.04420609250449568
2002-05-20,-0.00877463797622486,-0.013382233577621184,-0.0167045861334253,-0.005515733785302329,0.0,0.016286484849359118,0.08342680565777687
2002-05-21,-0.0030391491733648746,-0.011051057322742247,0.029767940869823834,-0.0005532503598933277,-0.04348511193973878,0.00031670625759574436,0.041237708515017964
2002-05-22,-0.026432492250352484,0.0056697136967083315,-0.014984117486167705,0.0033149201626224557,-0.020580707700020687,0.0069422809586351135,-0.023720516650214032
2002-05-23,-0.015684355795682878,0.010132467247941635,0.004541954812357454,-0.013326127246131851,-0.011406967793376478,0.014051753455650287,-0.07144004841179259
2002-05-24,0.006502935968083308,-0.01216035949378381,-0.014190917009678278,0.001396453236289317,-0.010378720878232044,-0.006532921041623072,0.03609333337502503
2002-05-27,0.011451962814427853,0.0,0.0035961224175461654,-0.005878253455346807,0.0,0.0,0.0
2002-05-28,0.0015393941725318928,-0.008589776013508788,0.0022328062072185504,-0.004220009075985155,-0.027420441016498633,0.010864610983079429,0.07195145352669659
2002-05-29,0.01374317635214094,-0.00643263149577429,-0.021872030676860117,-0.001975448645801694,0.021218870753217555,0.004620368607653711,0.0039312089940706915
2002-05-30,0.003561983751548612,-0.0028138384289613833,-0.0008424290797686514,-0.0007912734262400398,-0.040465655735487056,0.00030726686368661837,0.01073181031600377
2002-05-31,0.015647703446809096,0.0023266733453147876,-0.005125609435619505,-0.016590557549638008,0.025975486403260736,0.0030674870678618796,-0.031044621681960163
2002-06-03,-0.013122900854844988,-0.02510773097578273,-0.021597455235351927,-0.017689311476405838,-0.009512556867698554,0.0006123698905387738,0.15672137533035924
2002-06-04,-0.00946492746336157,9.416874462506659e-06,0.004819331811471567,0.012213004376233707,0.00753822256398099,0.0033613477027049274,0.02200681278695158
2002-06-05,0.002944008283752039,0.00881106293042147,-0.01931566558549087,0.03129700672191478,-0.016338279353973934,-0.020339684237122787,-0.05506767504783978
2002-06-06,-0.013032593367784366,-0.01996170271588608,0.03973548382458835,0.013355791181555636,0.0016057811559659512,0.011453460602447946,0.06630608677673569
2002-06-07,0.0005876892888610958,-0.0015753547805544342,0.005404616105211949,-0.01897378348577899,-0.008054816002141656,-0.0009237875945636605,-0.027272510514635955
2002-06-10,-0.005192162193853238,0.0031191268419541005,-0.00805915735372519,-0.016472965509968657,-0.0167180244353586,-0.01834343365720027,0.008892711577546498
2002-06-11,0.010611009831958713,-0.01676864085947984,0.009010645268879649,0.005141399500418652,-0.005773211911319696,0.0031328346425050667,0.030311641791356397
2002-06-12,0.01372830187935243,0.006549146750186619,-0.004006151038073868,-0.0068610903799452404,0.02046735385054053,0.0018750005493167999,-0.012345835822299379
2002-06-13,0.030292388536514184,-0.010542904406393473,-0.008648610062169017,0.004122300581709753,0.03816043301528222,-0.008150515339642027,0.035391124940183434
2002-06-14,0.009075857352236667,-0.002270891432711139,-0.011620456281880145,-0.010453256979350225,0.008930364145468496,0.0043969920087274855,0.0368813867971243
2002-06-17,-0.0009013168830583376,0.028287522103781288,0.0013348325511391877,0.003228040617235901,0.008468102950699167,-0.0053417251918893216,-0.05218575317057019
2002-06-18,-0.008663476450530736,0.0009357019170048454,0.01842651135005194,-0.0038055745634071013,-0.028773369111444874,0.0056550574833450565,-0.01636697746420536
2002-06-19,-0.009859192839402552,-0.016674101630108018,-0.010818989495622752,0.004610959178073887,-0.0019743343037176295,0.001877934824200336,0.07239741049558535
2002-06-20,-0.008488367788907034,-0.013522522813193345,0.005610800285657621,-0.011276684481962118,0.011787955752042173,0.010575526247086388,0.05305689565744959
2002-06-21,-0.007840057584633462,-0.01718970076263629,0.030254286054367585,0.003773041771052435,0.005842275624228361,0.004322328433550584,-0.009139160668480336
2002-06-24,-0.013501067546170475,0.00361277173350441,0.08849161709190743,-0.005228010745897704,0.027577389129264683,-0.0009246417672185651,-0.009223455906058355
2002-06-25,-0.0035760873044713044,-0.016842631717230203,-0.00042303476132944895,0.00840950294500114,-0.005682909781893375,-0.012723212750657997,0.031377984686609024
2002-06-26,-0.026379855530061037,-0.002677377770716403,0.0036959236905963646,0.0025955313778189184,0.016579128802911264,0.0009364757981105363,0.020619287202735825
2002-06-27,0.0066629566964565585,0.017422557928425595,0.006189537737319538,-0.0046189458562945285,0.003729955835063789,-0.004064410785071028,-0.07790448392716483
2002-06-28,-0.003670417956341543,-0.0008280904909550452,0.005329411103782975,0.00841358043318558,0.0,-0.01801850550267825,-0.03443946471729892
2002-07-01,-0.025557030098694273,-0.021619758882933146,-0.011054934054344177,-0.0003443723847383653,-0.0018632388472236314,0.001593625835278026,0.06515348948608331
2002-07-02,-0.017388962875052063,-0.021453915075276435,0.0065397914849271745,0.01084795108375799,-0.0014930947156067945,-0.0038289772370973508,0.0660129040069415
2002-07-03,-0.01090299417489049,0.006203754755376225,0.0034549387367256964,0.01800836510892675,0.0011200299845499052,-0.006092691606448007,0.01575914765577598
2002-07-04,0.02107064920352722,0.0,-0.010327398222059376,-0.012345835822299379,0.0,0.0,0.0
2002-07-05,0.008264914026533569,0.036071475619975056,0.0052705500802708435,0.0005644933821928088,0.0,0.0,-0.0817720516627174
2002-07-08,-0.01670806571317713,-0.012258483828845864,0.006220350337465655,0.004504512121104508,-0.02761665957140065,0.003852332212025657,0.041190794081875794
2002-07-09,-0.008925114483189894,-0.025029677312676097,-0.0017026097698809597,0.0011229647446237235,0.000766871203226592,0.012734969944838217,0.06741049925214361
2002-07-10,-0.006127301238108522,-0.03455209453263422,-0.016412698942744004,-0.0002806229848638515,0.02572975838362403,-0.00443881515121095,0.12079342744487773
2002-07-11,-0.013828614134451704,0.007468213774076674,-0.0028740468627123906,0.02521957133211589,0.0022388069052715104,0.007912685690331748,-0.0073583849311871
2002-07-12,0.018505797296373014,-0.00646922353973545,0.0008000028937192399,-0.0065898096790555525,0.02357383566964975,-0.005056900788973662,-0.02725127460878982
2002-07-15,0.0026839784361548575,-0.0037622644034227487,-0.0061148196187539245,-0.003034903695154047,-0.01466839648097263,0.012594624920400458,0.06151711245990119
2002-07-16,0.0017970875405665986,-0.01868247227365059,0.0021766696578004088,-0.000829302051675323,0.02480973656623372,-0.007537724131426746,0.04520859112326496
2002-07-17,-0.004973250472418224,0.005644792462625561,0.005949905878243988,-0.008331067346988926,0.00467374569987957,0.0006303183316156856,-0.03329017535452387
2002-07-18,0.018278779724716174,-0.027390389860276424,0.0018751675033152045,-0.01065331073560813,-0.011181360856617752,-0.0012610342150280222,-0.009352484211220783
2002-07-19,-0.006926559186065682,-0.03910728431274262,0.0052352235373232265,-0.010768026969558616,0.009386350502093969,0.021533052300002953,0.08327909799022257
2002-07-22,-0.01994808492010502,-0.03346438430987057,-0.019354511669461148,0.004831613776140409,-0.04520335975014591,-0.0009266409929468809,0.0925197132739134
2002-07-23,0.003794807962335333,-0.027388809778793526,-0.004261274395959077,0.021041595499849308,-0.01096212073545214,-0.03426392072054117,0.07031354983919057
2002-07-24,-0.03639893059690437,0.055744324073414495,-0.0008732134718927299,0.006365041552873757,0.02106132757519854,-0.0038449262362877375,-0.11950981508559386
2002-07-25,-0.01505312688197024,-0.005647683713460451,-0.004369133745170429,-0.006365041552873781,-0.003728565095138813,-0.005472410244739536,-0.014912446194730313
2002-07-26,-0.02520719366307385,0.016742729349766162,-0.004580746995654339,0.015973900659510532,-0.008628828628199709,-0.0208748610683365,-0.10064652163492188
2002-07-29,0.02945937542879781,0.05266658297284279,0.00492000656640352,0.010869672236903891,0.00037671878388634305,-0.0029707894435356628,-0.1252382419908962
2002-07-30,0.016849636848342533,0.004240351797503873,0.0019959966754771615,-0.014702143393707427,0.030052345066401837,0.003959094580806855,0.018656667617507807
2002-07-31,0.0018348866655201403,0.009744345180838138,-0.010484960819010873,-0.0055557226430405235,-0.012504760222296935,-0.00164771828348649,0.0034401910394587934
2002-08-01,-0.0051591980825146586,-0.030019846177366562,0.0008558368260516775,0.009934492638888204,-0.020565316293042875,0.0026350476380052534,0.14289268377314407
2002-08-02,-0.010828377008138844,-0.023352882391893,0.005082560202709401,-0.008776797975559506,0.013881295864471116,0.009820046180975513,0.11105469250378806
2002-08-05,-0.014218039792886857,-0.03489793985127719,-0.004508680529142419,0.0013764627087232354,-0.009734258818381865,0.0026024738175816544,0.08781834927357672
2002-08-06,-0.02007465216372212,0.029479696048418994,0.010023617752402436,-0.00027514101150326027,0.02195437015315732,-0.007500442793128865,-0.0700550401545502
2002-08-07,0.013804382081173001,0.019812436074055025,-0.0015300043818126607,-0.0027555817932465414,-0.024968690446079963,0.028398165191871876,-0.08176915549036462
2002-08-08,-0.0013340408413186214,0.03219840157858802,-0.00496589390658812,-0.007756271571359097,0.006394605201746353,-0.012486155494458358,-0.0639706472935502
2002-08-09,0.008410879949795093,0.003505874270608214,-0.007714937771544757,0.0,0.00709885290116855,0.012167937512457054,-0.02791138486205669
2002-08-12,-0.003823075263108273,-0.005340879151943159,-0.0076060546865946614,-0.015695389463690774,0.03655377725656809,-0.0003183192769198161,0.04753589037104203
2002-08-13,0.005454221410362104,-0.02191350599054183,0.0012631459634656291,0.003384097984240494,0.0014347204756603724,0.0003183192769198952,-0.03376195510953013
2002-08-14,-0.00732434440602208,0.039265950252233714,0.006146173554747342,-0.011894787652149207,0.008920665758379362,-0.0076677691978445746,-0.10158330444227477
2002-08-15,0.0023493645994364645,0.011492825987860519,-0.007531683642183453,0.00935778840556047,0.03181530355643739,0.00798598717984568,-0.09490852994490956
2002-08-16,0.0050060234495154544,-0.0015922371063000788,0.007574191431742246,-0.00480974190765642,0.009248224847222816,-0.0019108286068894949,-0.021292013148944373
2002-08-19,0.0010283301402398157,0.023337425244553074,-0.0015137830961843945,0.00368011738764778,0.017238892346200522,-0.024852013244251663,-0.006966242034418147
